PlotID,Genotype,Row,Column,Device_ID,Day,hour,ECS_.mAU,ECS_tau,gH.,vH.,Phi2,PhiNPQ,PhiNO,qL,NPQt,FvP_over_FmP,PS1_Active.Centers,PS1_Open.Centers,PS1_Over.Reduced.Centers,PS1_Oxidized.Centers,Light_Intensity,Ambient_Temperature,Ambient_Humidity,Leaf_Temperature,Leaf_Temperature_Differential,Relative_Chlorophyll,LEF
2665,A680,54,21,63:00:12:df,7/28/20,17:02:48,0.00099,0.0049,203.264,0.201,0.375,0.467,0.159,0.483,2.935,0.554,5.623,0.511,0.463,0.026,1172.848,37.65,39.658,30.65,-7,63.09,197.9181
2665,A680,54,21,41:00:13:09,7/24/20,17:56:41,0.00046,0.0041,241.933,0.111,0.503,0.316,0.18,0.572,1.754,0.639,3.748,0.758,0.18,0.062,411.836,38.65,43.158,31.47,-7.18,58.9,93.2190786
2665,A680,54,21,52:00:12:9a,7/23/20,17:41:29,0.00065,0.0043,230.345,0.15,0.529,0.244,0.227,0.477,1.076,0.702,11.006,0.37,0.804,-0.174,930.422,38.29,42.428,31.25,-7.04,66.34,221.4869571
2666,PHZ51,54,22,52:00:12:9a,7/23/20,17:42:03,0.0005,0.0032,313.693,0.157,0.372,0.406,0.222,0.344,1.833,0.633,1.713,0.532,-0.405,0.873,1129.41,38.33,41.523,31.99,-6.34,66.44,189.063234
2666,PHZ51,54,22,63:00:12:df,7/28/20,17:03:22,0.00073,0.004,249.635,0.182,0.419,0.407,0.174,0.494,2.337,0.594,2.144,0.622,-0.141,0.519,916.055,37.63,37.185,30.29,-7.34,53.16,172.7221703
2666,PHZ51,54,22,41:00:13:09,7/24/20,17:57:17,0.00056,0.0036,280.603,0.157,0.348,0.52,0.132,0.538,3.926,0.498,1.925,0.888,-0.211,0.323,1780.427,38.63,42.976,34.21,-4.42,22.64,278.8148682
2667,NKBCC03,54,23,63:00:12:df,7/28/20,17:03:55,0.00111,0.0099,100.78,0.112,0.306,0.54,0.153,0.41,3.526,0.519,3.218,0.934,-0.059,0.124,1788.843,37.64,39.091,31.47,-6.17,70.24,246.3236811
2667,NKBCC03,54,23,52:00:12:9a,7/23/20,17:42:36,0.00059,0.0046,219.164,0.129,0.439,0.36,0.201,0.448,1.794,0.636,-4.153,-0.198,2.08,-0.881,1257.038,38.36,41.825,31.43,-6.93,64.2,248.3278569
2667,NKBCC03,54,23,41:00:13:09,7/24/20,17:58:38,0.00062,0.0067,148.395,0.092,0.452,0.383,0.165,0.561,2.319,0.595,4.001,0.686,0.232,0.082,485.874,38.63,41.976,31.15,-7.48,69.5,98.8267716
2668,H5,54,24,63:00:12:df,7/28/20,17:04:31,0.00057,0.0057,176.443,0.101,0.473,0.364,0.163,0.594,2.235,0.601,3.725,0.715,0.073,0.212,579.856,37.65,39.321,32.89,-4.76,56.41,123.4223496
2668,H5,54,24,52:00:12:9a,7/23/20,17:43:11,0.0013,0.0068,147.752,0.192,0.299,0.404,0.297,0.206,1.358,0.674,2.935,0.958,-0.156,0.198,1872.556,38.38,41.611,32.11,-6.27,58.8,251.9524098
2668,H5,54,24,41:00:13:09,7/24/20,17:59:11,0.00123,0.0055,181.463,0.223,0.307,0.551,0.142,0.445,3.892,0.499,4.073,0.524,0.028,0.447,1846.445,38.61,41.842,33.49,-5.12,65.01,255.0863768
2669,A15,54,25,41:00:13:09,7/24/20,17:59:47,0.00109,0.0062,162.107,0.177,0.287,0.459,0.254,0.231,1.806,0.635,3.598,0.504,0.094,0.402,1882.401,38.61,42.3,33.67,-4.94,57.47,243.1120892
2669,A15,54,25,63:00:12:df,7/28/20,17:05:05,0.00072,0.0057,174.794,0.126,0.391,0.407,0.202,0.397,2.015,0.618,4.098,0.439,0.346,0.214,1080.941,37.66,38.768,31.15,-6.51,55.24,190.191569
2669,A15,54,25,52:00:12:9a,7/23/20,17:44:21,0.00053,0.0037,269.991,0.143,0.395,0.403,0.202,0.401,1.994,0.62,-3.129,0.038,19.545,-18.583,1768.824,38.42,41.711,31.67,-6.75,63.18,314.408466
2670,B97,54,26,41:00:13:09,7/24/20,18:00:21,0.001,0.0053,189.734,0.19,0.311,0.561,0.129,0.495,4.354,0.477,3.498,0.612,-0.019,0.407,1836.266,38.61,42.696,33.11,-5.5,64.16,256.9854267
2670,B97,54,26,52:00:12:9a,7/23/20,17:44:53,0.00135,0.0061,164.726,0.222,0.374,0.436,0.19,0.403,2.292,0.597,4.866,0.519,0.124,0.357,1656.173,38.46,42.729,31.93,-6.53,63.03,278.7339159
2670,B97,54,26,63:00:12:df,7/28/20,17:05:39,0.00126,0.0104,95.718,0.121,0.423,0.367,0.21,0.413,1.75,0.64,5.115,0.613,0.231,0.156,682.984,37.68,38.419,29.97,-7.71,68.56,130.0060044
2671,A663,54,27,63:00:12:df,7/28/20,17:06:19,0.00111,0.0059,168.742,0.187,0.359,0.418,0.222,0.331,1.88,0.629,7.136,0.283,0.553,0.164,1174.433,37.73,38.905,29.69,-8.04,63.44,189.7296512
2671,A663,54,27,41:00:13:09,7/24/20,18:00:55,0.00085,0.004,250.1,0.213,0.325,0.558,0.117,0.569,4.772,0.458,2.482,0.825,-0.238,0.413,1415.009,38.63,43.084,34.05,-4.58,58.34,206.9450663
2671,A663,54,27,52:00:12:9a,7/23/20,17:45:25,0.0008,0.003,329.96,0.264,0.409,0.381,0.21,0.399,1.818,0.634,1.648,0.932,-0.701,0.769,1760.232,38.49,42.136,31.39,-7.1,57.22,323.9706996
2672,Ky21,54,28,41:00:13:09,7/24/20,18:01:35,0.00052,0.003,327.986,0.171,0.321,0.552,0.128,0.515,4.326,0.478,2.929,0.573,0.222,0.205,1745.854,38.65,42.664,34.13,-4.52,55.41,252.1886103
2672,Ky21,54,28,63:00:12:df,7/28/20,17:06:52,0.0008,0.0055,183.413,0.147,0.416,0.432,0.152,0.562,2.852,0.559,3.517,0.423,0.217,0.36,1200.721,37.78,38.524,32.37,-5.41,55.1,224.7749712
2672,Ky21,55,28,52:00:12:9a,7/23/20,17:45:59,0.00066,0.0041,241.812,0.16,0.432,0.319,0.25,0.355,1.277,0.682,0.313,18.612,-18.964,1.353,1186.513,38.53,41.565,31.93,-6.6,67.72,230.6581272
2673,B97,55,1,63:00:12:df,7/28/20,17:08:46,0.00168,0.0093,108.075,0.182,0.344,0.421,0.235,0.299,1.791,0.636,4.719,0.544,0.253,0.202,1272.639,37.72,38.266,32.29,-5.43,69.13,197.0045172
2673,B97,55,1,52:00:07:fc,7/23/20,18:42:07,0.00081,0.0039,256.256,0.208,0.39,0.446,0.164,0.489,2.728,0.567,2.473,0.515,-0.31,0.795,1884.583,38.83,46.109,32.15,-6.68,78.66,330.7443165
2673,B97,55,1,41:00:13:09,7/24/20,18:03:08,0.00041,0.0037,273.554,0.112,0.518,0.289,0.193,0.551,1.5,0.661,3.413,0.576,0.428,-0.004,394.951,38.71,44.62,33.19,-5.52,50.46,92.0630781
2674,B79,55,2,63:00:12:df,7/28/20,17:09:13,0.00067,0.0053,189.32,0.127,0.391,0.46,0.149,0.538,3.095,0.544,2.086,1.129,-0.647,0.518,968.083,37.72,38.64,30.33,-7.39,65.56,170.3342039
2674,B79,55,2,52:00:07:fc,7/23/20,18:42:41,0.00085,0.005,201.361,0.171,0.391,0.465,0.145,0.553,3.21,0.537,3.391,0.769,0.52,-0.288,1935.328,38.78,45.743,32.93,-5.85,70.33,340.5209616
2674,B79,55,2,41:00:13:09,7/24/20,18:03:42,0.00047,0.0065,152.871,0.072,0.551,0.3,0.149,0.759,2.015,0.618,2.111,0.98,-0.267,0.286,476.753,38.71,42.73,32.81,-5.9,43.42,118.2109064
2675,SD101,55,3,52:00:07:fc,7/23/20,18:43:13,0.00056,0.0038,261.535,0.146,0.442,0.406,0.152,0.597,2.677,0.57,-32.242,-0.076,1.102,-0.025,1867.018,38.76,46.58,33.67,-5.09,70.39,371.3498802
2675,SD101,55,3,63:00:12:df,7/28/20,17:09:55,0.00121,0.0057,176.985,0.214,0.386,0.461,0.152,0.519,3.028,0.548,3.919,0.47,0.037,0.493,1452.653,37.71,39.387,31.77,-5.94,62.08,252.3258261
2675,SD101,55,3,41:00:13:09,7/24/20,18:04:13,0.00068,0.0045,223.644,0.152,0.369,0.516,0.115,0.659,4.492,0.471,1.462,1.402,-1.456,1.053,1608.79,38.71,41.995,31.73,-6.98,44.25,267.1395795
2676,B97,55,4,52:00:07:fc,7/23/20,18:43:47,0.00066,0.0035,283.663,0.187,0.381,0.481,0.138,0.564,3.473,0.522,16.558,0.184,0.709,0.107,1791.468,38.73,45.436,31.99,-6.74,76.84,307.1471886
2676,B97,55,4,63:00:12:df,7/28/20,17:10:25,0.0005,0.0043,230.192,0.115,0.506,0.317,0.177,0.586,1.789,0.636,3.358,0.623,0.063,0.314,600.651,37.72,39.001,28.53,-9.19,59.39,136.7682327
2676,B97,55,4,41:00:13:09,7/24/20,18:04:45,0.00037,0.0046,216.089,0.08,0.521,0.289,0.191,0.56,1.516,0.66,2.844,0.881,-0.4,0.518,343.73,38.69,40.801,31.43,-7.26,68.1,80.5874985
2677,B-18_INBR.FR.SUPERGOLD,55,5,52:00:07:fc,7/23/20,18:44:21,0.00076,0.0053,188.752,0.143,0.405,0.458,0.137,0.603,3.331,0.53,1.543,0.448,-0.321,0.873,1900.839,38.73,46.53,33.49,-5.24,72.29,346.4279078
2677,B-18_INBR.FR.SUPERGOLD,55,5,41:00:13:09,7/24/20,18:05:19,0.0003,0.0047,213.192,0.064,0.617,0.203,0.18,0.703,1.131,0.696,4.716,0.5,0.171,0.329,341.291,38.61,40.613,31.11,-7.5,54.38,94.75944615
2677,B-18_INBR.FR.SUPERGOLD,55,5,63:00:12:df,7/28/20,17:12:23,0.00083,0.0051,195.021,0.162,0.42,0.435,0.145,0.591,2.99,0.55,3.464,0.539,-0.016,0.477,1128.767,37.77,39.331,34.05,-3.72,59.59,213.336963
2678,B97,55,6,52:00:07:fc,7/23/20,18:44:57,0.00074,0.0053,189.406,0.14,0.407,0.407,0.186,0.448,2.192,0.605,-0.582,-10.128,8.717,2.411,1591.98,38.73,46.811,33.19,-5.54,75.28,291.571137
2678,B97,55,6,41:00:13:09,7/24/20,18:05:54,0.00033,0.0061,165.098,0.054,0.508,0.325,0.167,0.621,1.939,0.624,4.36,0.553,0.317,0.13,388.981,38.56,40.935,30.15,-8.41,69.37,88.9210566
2678,B97,55,6,63:00:12:df,7/28/20,17:12:52,0.00015,0.0034,295.173,0.044,0.354,0.514,0.132,0.551,3.9,0.499,13.828,0.685,0.034,0.281,1588.536,37.8,37.982,30.83,-6.97,68.64,253.0537848
2679,LH205,55,7,63:00:12:df,7/28/20,17:13:25,0.00109,0.0057,174.226,0.19,0.339,0.528,0.132,0.525,3.989,0.494,37.701,0.078,0.887,0.036,1515.086,37.83,39.071,32.63,-5.2,63.94,231.1263693
2679,LH205,55,7,41:00:13:09,7/24/20,18:06:28,0.00056,0.0062,162.444,0.091,0.464,0.381,0.155,0.615,2.462,0.585,3.606,0.765,0.272,-0.036,478.27,38.51,41.844,31.39,-7.12,59.34,99.862776
2679,LH205,55,7,52:00:07:fc,7/23/20,18:45:34,0.0008,0.0042,238.539,0.191,0.332,0.473,0.195,0.348,2.423,0.588,2.566,0.851,-0.19,0.339,1952.125,38.74,47.149,33.07,-5.67,72.37,291.647475
2680,B97,55,8,52:00:07:fc,7/23/20,18:46:16,0.00082,0.005,199.453,0.164,0.385,0.473,0.142,0.557,3.339,0.529,3.023,0.023,0.072,0.906,1802.299,38.76,47.664,35.17,-3.59,76.64,312.2483018
2680,B97,55,8,63:00:12:df,7/28/20,17:13:54,0.00195,0.008,124.44,0.243,0.306,0.321,0.373,0.168,0.86,0.724,3.861,0.348,0.265,0.387,1479.222,37.86,39.809,32.07,-5.79,57.79,203.6888694
2680,B97,55,8,41:00:13:09,7/24/20,18:07:51,0.00048,0.0047,213.618,0.103,0.482,0.335,0.183,0.539,1.832,0.633,4.834,0.461,0.26,0.278,470.399,38.38,41.327,32.93,-5.45,65.29,102.0295431
2681,DKMDF-13D,55,9,52:00:07:fc,7/23/20,18:46:50,0.00069,0.0041,245.291,0.169,0.412,0.441,0.146,0.578,3.016,0.549,1.74,0.825,-1.204,1.379,1429.993,38.77,46.29,33.07,-5.7,75.17,265.1207022
2681,DKMDF-13D,55,9,63:00:12:df,7/28/20,17:14:30,0.00036,0.0045,221.758,0.08,0.458,0.386,0.156,0.601,2.474,0.584,3.593,0.508,0.347,0.145,483.906,37.91,39.343,32.77,-5.14,54.73,99.7330266
2681,DKMDF-13D,55,9,41:00:13:09,7/24/20,18:08:26,0.00113,0.0046,215.256,0.243,0.272,0.586,0.142,0.394,4.139,0.487,2.456,0.674,-0.157,0.484,1958.757,38.36,42.891,33.71,-4.65,51.13,239.7518568
2682,LH206,55,10,63:00:12:df,7/28/20,17:15:03,0.00063,0.0051,194.657,0.123,0.433,0.417,0.149,0.594,2.793,0.563,7.006,0.418,0.444,0.138,847.131,37.95,39.117,33.59,-4.36,67.47,165.0634754
2682,LH206,55,10,41:00:13:09,7/24/20,18:09:04,0.00093,0.0054,185.145,0.172,0.384,0.414,0.201,0.392,2.061,0.615,4.619,0.61,0.167,0.223,1081.993,38.38,44.48,33.11,-5.27,66.4,186.9683904
2682,LH206,55,10,52:00:07:fc,7/23/20,18:47:26,0.00025,0.003,338.955,0.085,0.595,0.207,0.198,0.617,1.044,0.705,5.484,0.497,0.497,0.006,332.862,38.76,46.219,31.07,-7.69,77.82,89.1238005
2683,B97,55,11,63:00:12:df,7/28/20,17:15:36,0.00085,0.0049,202.937,0.172,0.356,0.507,0.136,0.535,3.716,0.509,4.127,0.669,0.132,0.199,1234.125,37.98,40.628,32.77,-5.21,67.24,197.706825
2683,B97,55,11,52:00:07:fc,7/23/20,18:48:00,0.0002,0.0037,269.575,0.054,0.552,0.269,0.178,0.635,1.511,0.66,1.44,2.973,-0.856,-1.116,344.99,38.74,47.487,31.73,-7.01,75.37,85.695516
2683,B97,55,11,41:00:13:09,7/24/20,18:09:36,0.00076,0.0036,277.622,0.211,0.325,0.512,0.163,0.408,3.137,0.541,3.254,0.807,0.131,0.062,1896.209,38.43,44.666,33.67,-4.76,60.07,277.3205663
2684,R229,55,12,63:00:12:df,7/28/20,17:16:12,0.00091,0.0052,191.849,0.175,0.419,0.432,0.149,0.578,2.91,0.555,4.115,0.516,0.254,0.23,1092.377,38.03,38.376,32.15,-5.88,62.64,205.9676834
2684,R229,55,12,41:00:13:09,7/24/20,18:10:12,0.00067,0.0041,246.264,0.165,0.358,0.482,0.16,0.457,3.006,0.549,3.56,0.54,0.078,0.381,1332.275,38.5,43.59,32.85,-5.65,60.01,214.6295025
2684,R229,55,12,52:00:07:fc,7/23/20,18:48:36,0.0004,0.0051,195.542,0.078,0.603,0.209,0.188,0.657,1.111,0.698,2.869,0.496,0.322,0.182,489.851,38.7,46.329,30.47,-8.23,73.38,132.9210689
2685,CML_108,55,13,41:00:13:09,7/24/20,18:10:45,0.00132,0.0051,196.272,0.259,0.249,0.673,0.079,0.648,8.564,0.338,3.235,0.434,0.032,0.534,1757.139,38.55,42.969,35.77,-2.78,45.07,196.887425
2685,CML_108,55,13,63:00:12:df,7/28/20,17:16:43,0.00108,0.0051,195.335,0.211,0.364,0.516,0.12,0.624,4.318,0.479,3.276,1.436,0.005,-0.44,1273.527,38.06,39.15,33.29,-4.77,47.01,208.6037226
2685,CML_108,55,13,52:00:07:fc,7/23/20,18:49:09,-29.36771,-1259.878,-0.001,0.029,0.552,0.211,0.237,0.477,0.891,0.721,6.438,-0.23,-1.437,2.668,549.984,38.65,46.29,31.85,-6.8,20.59,136.6160256
2686,B97,55,14,63:00:12:df,7/28/20,17:17:14,0.00161,0.0079,127.099,0.205,0.3,0.438,0.262,0.235,1.674,0.646,5.177,0.247,0.531,0.221,1333.301,38.09,38.163,31.01,-7.08,52.27,179.995635
2686,B97,55,14,52:00:07:fc,7/23/20,18:49:47,0.00089,0.0051,197.552,0.176,0.431,0.406,0.163,0.543,2.493,0.583,8.975,0.024,0.557,0.419,1827.896,38.6,46.506,32.37,-6.23,75.96,354.5204292
2686,B97,55,14,41:00:13:09,7/24/20,18:11:22,0.00115,0.0062,162.148,0.186,0.305,0.52,0.176,0.356,2.96,0.552,3.413,0.587,-0.002,0.416,1705.942,38.6,42.973,34.43,-4.17,65.82,234.1405395
2687,PH207,55,15,41:00:13:09,7/24/20,18:12:03,0.00104,0.0046,215.554,0.224,0.315,0.54,0.146,0.443,3.708,0.509,3.001,0.896,-0.391,0.495,1774.895,38.64,42.941,34.87,-3.77,64.11,251.5913663
2687,PH207,55,15,63:00:12:df,7/28/20,17:17:46,0.00098,0.0055,181.753,0.178,0.327,0.46,0.213,0.314,2.156,0.607,6.907,0.385,0.327,0.288,1410.047,38.12,39.361,31.15,-6.97,63.09,207.4884161
2687,PH207,55,15,52:00:07:fc,7/23/20,18:50:18,0.00087,0.028,35.687,0.031,0.463,0.382,0.155,0.611,2.461,0.585,1.66,1.083,-1.158,1.075,569.493,38.56,45.896,35.13,-3.43,74.82,118.6538666
2688,KO679Y,55,16,52:00:07:fc,7/23/20,18:50:51,0.00097,0.0045,223.411,0.217,0.397,0.458,0.145,0.559,3.152,0.54,3.652,1.22,0.103,-0.324,1831.412,38.49,47.007,33.67,-4.82,69.23,327.1817538
2688,KO679Y,55,16,63:00:12:df,7/28/20,17:18:19,0.00081,0.0044,227.666,0.184,0.351,0.501,0.148,0.487,3.387,0.527,4.181,0.421,0.164,0.414,1385.841,38.15,38.555,31.85,-6.3,65.35,218.893586
2688,KO679Y,55,16,41:00:13:09,7/24/20,18:12:37,0.00101,0.0045,222.743,0.225,0.294,0.584,0.122,0.491,4.771,0.458,3.357,0.553,-0.004,0.452,1705.837,38.68,43.667,34.25,-4.43,63.69,225.6822351
2689,H95,55,17,52:00:07:fc,7/23/20,18:51:31,0.00129,0.0054,184.638,0.238,0.327,0.525,0.148,0.452,3.547,0.518,1.772,0.696,-0.031,0.334,1590.173,38.46,47.458,34.61,-3.85,58.14,233.993957
2689,H95,55,17,63:00:12:df,7/28/20,17:18:51,0.00169,0.0073,136.681,0.231,0.322,0.441,0.237,0.278,1.859,0.631,3.837,0.483,0.031,0.486,1611.252,38.17,38.896,31.47,-6.7,54.67,233.4704148
2689,H95,55,17,41:00:13:09,7/24/20,18:13:14,0.00036,0.0042,235.905,0.085,0.563,0.256,0.181,0.636,1.413,0.669,1.997,0.909,-0.172,0.263,437.288,38.73,44.574,34.73,-4,53.8,110.7869148
2690,NKNP899,55,18,63:00:12:df,7/28/20,17:19:24,0.00109,0.007,142.138,0.155,0.421,0.33,0.248,0.348,1.331,0.677,7.166,0.401,0.756,-0.157,869.379,38.21,39.104,29.75,-8.46,65.8,164.7038516
2690,NKNP899,55,18,41:00:13:09,7/24/20,18:13:48,0.00031,0.005,199.057,0.062,0.558,0.264,0.178,0.643,1.486,0.663,4.798,0.789,0.255,-0.044,345.2,38.79,45.592,32.67,-6.12,67.12,86.67972
2690,NKNP899,55,18,52:00:07:fc,7/23/20,18:52:15,0.00129,0.0049,204.727,0.264,0.358,0.311,0.331,0.222,0.939,0.716,2.129,1.149,-1.921,1.772,1690.261,38.47,47.54,33.59,-4.88,76.09,272.3010471
2691,PHGV6,55,19,41:00:13:09,7/24/20,18:14:22,0.00035,0.0043,232.049,0.081,0.58,0.247,0.174,0.684,1.419,0.669,-6.878,-0.156,1.34,-0.184,396.264,38.82,42.777,32.77,-6.05,56.28,103.424904
2691,PHGV6,55,19,52:00:07:fc,7/23/20,18:52:49,0.00092,0.005,198.482,0.183,0.331,0.552,0.117,0.579,4.714,0.461,0.994,2.379,-1.633,0.254,1967.424,38.48,47.843,34.73,-3.75,67.92,293.0478048
2691,PHGV6,55,19,63:00:12:df,7/28/20,17:19:58,0.00088,0.0039,257.347,0.226,0.369,0.487,0.143,0.529,3.407,0.525,2.605,1.122,-0.262,0.141,1700.493,38.27,39.338,33.03,-5.24,58.82,282.3668627
2692,NC230,55,20,41:00:13:09,7/24/20,18:14:58,0.00092,0.0041,243.771,0.224,0.323,0.578,0.099,0.668,5.84,0.416,1.86,0.731,-0.192,0.462,1806.543,38.86,43.467,34.95,-3.91,46.52,262.5810251
2692,NC230,55,20,63:00:12:df,7/28/20,17:20:32,0.00066,0.004,249.66,0.165,0.406,0.434,0.16,0.521,2.715,0.568,2.76,0.458,0.14,0.402,1277.087,38.31,38.58,31.81,-6.5,52.56,233.3237949
2692,NC230,55,20,52:00:07:fc,7/23/20,18:53:53,0.00043,0.0036,281.336,0.121,0.416,0.417,0.168,0.508,2.485,0.583,-0.559,-2.296,3.431,-0.134,1808.543,38.52,48.884,34.13,-4.39,70.48,338.5592496
2693,PHN66,55,21,41:00:13:09,7/24/20,18:15:36,0.00146,0.0067,148.882,0.217,0.315,0.517,0.168,0.383,3.073,0.545,4.615,0.46,0.111,0.429,1711.546,38.91,43.592,33.55,-5.36,67.97,242.6116455
2693,PHN66,55,21,63:00:12:df,7/23/20,17:51:58,0.0006,0.0046,216.063,0.13,0.533,0.283,0.184,0.595,1.543,0.657,2.142,2.017,-0.257,-0.76,1593.537,38.78,41.254,33.71,-5.07,63.89,382.2098495
2693,PHN66,55,21,63:00:12:df,7/28/20,17:21:03,0.00068,0.0049,205.221,0.14,0.45,0.395,0.154,0.598,2.563,0.578,3.646,0.664,-0.117,0.452,903.214,38.35,39.296,32.51,-5.84,59.18,182.900835
2694,LH195,55,22,41:00:13:09,7/24/20,18:16:09,0.00045,0.0048,209.321,0.094,0.548,0.276,0.176,0.637,1.569,0.655,2.884,1.035,0.044,-0.079,503.725,38.93,42.979,33.11,-5.82,57.52,124.218585
2694,LH195,55,22,63:00:12:df,7/23/20,17:56:20,0.00079,0.0035,283.746,0.224,0.388,0.488,0.124,0.638,3.923,0.498,2.72,0.571,-0.108,0.537,1501.903,38.7,40.655,34.55,-4.15,52.84,262.2322638
2694,LH195,55,22,63:00:12:df,7/28/20,17:21:44,0.00036,0.0058,172.118,0.062,0.584,0.225,0.191,0.627,1.182,0.691,7.375,0.351,0.6,0.048,335.55,38.39,39.977,32.55,-5.84,59.78,88.18254
2695,CML_220,55,23,63:00:12:df,7/28/20,17:22:17,0.00061,0.0037,270.24,0.165,0.38,0.34,0.28,0.278,1.214,0.688,2.604,0.533,0.283,0.185,1136.849,38.42,39.749,32.33,-6.09,51.03,194.401179
2695,CML_220,55,23,41:00:13:09,7/24/20,18:16:44,0.00024,0.0036,277.458,0.067,0.6,0.213,0.187,0.658,1.144,0.695,-1.252,-1.828,3.438,-0.61,359.656,38.95,42.451,31.39,-7.56,67.7,97.10712
2695,CML_220,55,23,63:00:12:df,7/23/20,17:53:29,0.00067,0.003,333.6,0.224,0.421,0.442,0.138,0.626,3.211,0.537,2.726,0.591,0.026,0.383,1208.236,38.74,41.383,33.81,-4.93,55.22,228.9003102
2696,MEF156-55-2,55,24,41:00:13:09,7/24/20,18:17:15,0.0003,0.0045,222.656,0.067,0.534,0.316,0.15,0.727,2.101,0.611,4.235,0.235,-0.028,0.793,346.589,38.96,42.669,31.89,-7.07,39.72,83.2853367
2696,MEF156-55-2,55,24,63:00:12:df,7/23/20,17:54:19,0.00084,0.0042,239.689,0.201,0.385,0.483,0.132,0.595,3.647,0.512,2.642,0.958,-0.41,0.452,1100.79,38.76,41.591,34.17,-4.59,58.2,190.7118675
2696,MEF156-55-2,55,24,63:00:12:df,7/28/20,17:22:50,0.00036,0.0059,168.656,0.061,0.503,0.334,0.163,0.631,2.044,0.616,3.015,0.726,0.144,0.13,337.506,38.45,41.104,33.33,-5.12,52.36,76.3944831
2697,N540,55,25,41:00:08:7f,7/23/20,18:52:39,0.00092,0.0043,234.953,0.216,0.268,0.621,0.111,0.495,5.594,0.425,2.751,0.692,0.051,0.257,1726.734,37.15,50.458,34.01,-3.14,71.28,208.2441204
2697,N540,55,25,41:00:13:09,7/24/20,18:17:50,0.00037,0.0054,184.807,0.068,0.522,0.304,0.174,0.617,1.752,0.639,1.994,1.336,-0.148,-0.187,334.26,38.96,42.994,31.25,-7.71,58.62,78.517674
2697,N540,55,25,63:00:12:df,7/28/20,17:23:25,0.00095,0.0056,178.666,0.17,0.386,0.433,0.181,0.438,2.395,0.59,5.125,0.862,0.78,-0.643,1183.205,38.51,41.423,32.89,-5.62,61.78,205.5227085
2698,PHT47,55,26,63:00:12:df,7/28/20,17:23:57,0.00044,0.0045,224.391,0.099,0.569,0.201,0.23,0.506,0.875,0.722,3.174,0.331,0.273,0.396,323.609,38.52,40.277,32.33,-6.19,58.25,82.86008445
2698,PHT47,55,26,41:00:08:7f,7/23/20,18:53:10,0.00085,0.004,251.28,0.214,0.31,0.57,0.119,0.533,4.783,0.458,4.373,0.318,0.337,0.345,1814.589,37.18,49.419,32.93,-4.25,80.99,253.1351655
2698,PHT47,55,26,41:00:13:09,7/24/20,18:18:24,0.00026,0.0048,208.01,0.054,0.564,0.27,0.167,0.693,1.621,0.651,2.98,0.689,0.249,0.062,246.265,38.89,41.807,31.99,-6.9,61.04,62.502057
2699,DKIB014,55,27,63:00:12:df,7/28/20,17:24:31,0.00146,0.0124,80.477,0.117,0.417,0.306,0.277,0.309,1.104,0.699,3.706,0.621,0.312,0.067,931.311,38.51,39.54,31.01,-7.5,63.36,174.7605092
2699,DKIB014,55,27,41:00:08:7f,7/23/20,18:53:41,0.00074,0.0034,291.076,0.215,0.31,0.593,0.097,0.652,6.086,0.408,2.139,0.375,-0.053,0.677,1597.868,37.24,49.804,33.23,-4.01,64.75,222.902586
2699,DKIB014,55,27,41:00:13:09,7/24/20,18:19:19,0.00016,0.0035,283.337,0.045,0.613,0.206,0.181,0.693,1.134,0.696,2.946,0.957,0.055,-0.011,236.508,38.83,41.825,30.19,-8.64,58.87,65.2407318
2700,LH146Ht,55,28,63:00:12:df,7/28/20,17:25:07,0.00076,0.0088,113.074,0.086,0.479,0.263,0.258,0.381,1.02,0.707,6.294,0.419,0.409,0.173,538.582,38.46,38.17,30.37,-8.09,63.39,116.0913501
2700,LH146Ht,55,28,41:00:08:7f,7/23/20,18:54:15,0.00049,0.0031,323.192,0.158,0.333,0.554,0.113,0.606,4.919,0.452,3.386,0.639,0.173,0.188,1217.44,37.33,49.184,33.23,-4.1,71.13,182.433384
2700,LH146Ht,56,28,41:00:13:09,7/24/20,18:20:08,0.00032,0.004,251.277,0.08,0.564,0.27,0.166,0.697,1.631,0.65,4.342,0.939,-0.007,0.067,373.313,38.73,42.479,32.45,-6.28,59.21,94.7468394
2701,CSJ3,56,1,52:00:07:fc,7/24/20,16:52:28,0.00105,0.005,200.766,0.211,0.323,0.475,0.203,0.326,2.341,0.594,0.729,1.275,-2.506,2.231,1826.061,37.95,49.359,35.39,-2.56,66.23,265.4179664
2701,CSJ3,56,1,52:00:12:9a,7/28/20,16:49:44,0.00035,0.0046,219.496,0.077,0.594,0.197,0.21,0.58,0.938,0.716,2.405,0.605,0.26,0.135,444.589,36.93,39.004,32.71,-4.22,53.51,118.8386397
2701,CSJ3,56,1,41:00:13:09,7/23/20,16:35:10,0.00032,0.0038,261.86,0.084,0.585,0.259,0.156,0.768,1.659,0.647,-21.533,-0.197,0.841,0.356,468.552,35.99,46.607,29.11,-6.88,29.45,123.346314
2702,CO125,56,2,52:00:12:9a,7/28/20,16:50:13,0.00033,0.0051,197.107,0.065,0.492,0.34,0.168,0.601,2.03,0.617,8.412,0.461,0.517,0.022,515.215,36.89,39.702,30.65,-6.24,72.04,114.068601
